# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3264286	3265029	-							GUY30_RS14840	744		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3264286	3265029	-	WP_167199200.1	WP_167199200.1		phosphoglyceromutase			GUY30_RS14840	744	247	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3265205	3266248	+							GUY30_RS14845	1044		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3265205	3266248	+	WP_228281408.1	WP_228281408.1		bile acid:sodium symporter family protein			GUY30_RS14845	1044	347	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3266245	3266877	+							GUY30_RS14850	633		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3266245	3266877	+	WP_167199204.1	WP_167199204.1		GNAT family N-acetyltransferase			GUY30_RS14850	633	210	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3266896	3267276	-							GUY30_RS14855	381		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3266896	3267276	-	WP_167199207.1	WP_167199207.1		DUF1801 domain-containing protein			GUY30_RS14855	381	126	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3267273	3267965	-							GUY30_RS14860	693		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3267273	3267965	-	WP_167199210.1	WP_167199210.1		YbjN domain-containing protein			GUY30_RS14860	693	230	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3268016	3269452	-							GUY30_RS14865	1437		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3268016	3269452	-	WP_167199213.1	WP_167199213.1		glycosyltransferase			GUY30_RS14865	1437	478	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3269538	3270347	-							GUY30_RS14870	810		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3269538	3270347	-	WP_167199216.1	WP_167199216.1		alpha/beta hydrolase			GUY30_RS14870	810	269	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3270378	3270689	-							GUY30_RS14875	312		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3270378	3270689	-	WP_025777370.1	WP_025777370.1		DUF2516 family protein			GUY30_RS14875	312	103	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3270880	3271356	-							GUY30_RS14880	477		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3270880	3271356	-	WP_167199219.1	WP_167199219.1		AzlD domain-containing protein			GUY30_RS14880	477	158	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3271353	3272186	-							GUY30_RS14885	834		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3271353	3272186	-	WP_167199222.1	WP_167199222.1		AzlC family ABC transporter permease			GUY30_RS14885	834	277	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3272253	3272906	+							GUY30_RS14890	654		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3272253	3272906	+	WP_167199224.1	WP_167199224.1		XRE family transcriptional regulator			GUY30_RS14890	654	217	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3273063	3274211	-							GUY30_RS14895	1149		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3273063	3274211	-	WP_101543764.1	WP_101543764.1		FUSC family protein			GUY30_RS14895	1149	382	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3274297	3277344	+					pepN		GUY30_RS14900	3048		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3274297	3277344	+	WP_167199227.1	WP_167199227.1		aminopeptidase N	pepN		GUY30_RS14900	3048	1015	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3277632	3278624	-							GUY30_RS14905	993		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3277632	3278624	-	WP_228281409.1	WP_228281409.1		C40 family peptidase			GUY30_RS14905	993	330	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3278949	3280079	-							GUY30_RS14910	1131		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3278949	3280079	-	WP_167199230.1	WP_167199230.1		LLM class flavin-dependent oxidoreductase			GUY30_RS14910	1131	376	
gene	pseudogene	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3280147	3281338	-							GUY30_RS14915	1192		pseudo
CDS	without_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3280147	3281338	-				IS3 family transposase			GUY30_RS14915	1192		pseudo
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3281501	3283696	-							GUY30_RS17970	2196		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3281501	3283696	-	WP_228281411.1	WP_228281411.1		DUF222 domain-containing protein			GUY30_RS17970	2196	731	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3283928	3284536	-							GUY30_RS14925	609		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3283928	3284536	-	WP_167199233.1	WP_167199233.1		XRE family transcriptional regulator			GUY30_RS14925	609	202	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3284731	3285759	+							GUY30_RS14930	1029		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3284731	3285759	+	WP_167199236.1	WP_167199236.1		NAD(P)/FAD-dependent oxidoreductase			GUY30_RS14930	1029	342	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3285835	3286230	-							GUY30_RS14935	396		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3285835	3286230	-	WP_167199239.1	WP_167199239.1		universal stress protein			GUY30_RS14935	396	131	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3286371	3287804	-							GUY30_RS14940	1434		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3286371	3287804	-	WP_228281413.1	WP_228281413.1		APC family permease			GUY30_RS14940	1434	477	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3287910	3288611	-							GUY30_RS14945	702		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3287910	3288611	-	WP_167199242.1	WP_167199242.1		type 1 glutamine amidotransferase			GUY30_RS14945	702	233	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3288608	3289912	-							GUY30_RS14950	1305		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3288608	3289912	-	WP_228281415.1	WP_228281415.1		dipeptidase			GUY30_RS14950	1305	434	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3289998	3291155	-							GUY30_RS14955	1158		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3289998	3291155	-	WP_167201105.1	WP_167201105.1		DUF819 family protein			GUY30_RS14955	1158	385	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3291367	3291675	-							GUY30_RS14960	309		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3291367	3291675	-	WP_035321156.1	WP_035321156.1		DUF3870 domain-containing protein			GUY30_RS14960	309	102	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3291797	3292597	-							GUY30_RS14965	801		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3291797	3292597	-	WP_228281417.1	WP_228281417.1		class A beta-lactamase-related serine hydrolase			GUY30_RS14965	801	266	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3292691	3293824	-							GUY30_RS14970	1134		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3292691	3293824	-	WP_167199248.1	WP_167199248.1		LD-carboxypeptidase			GUY30_RS14970	1134	377	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3293817	3295472	-							GUY30_RS14975	1656		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3293817	3295472	-	WP_167199251.1	WP_167199251.1		ABC transporter ATP-binding protein			GUY30_RS14975	1656	551	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3295472	3296455	-							GUY30_RS14980	984		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3295472	3296455	-	WP_228281419.1	WP_228281419.1		ABC transporter permease			GUY30_RS14980	984	327	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3296455	3297543	-							GUY30_RS14985	1089		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3296455	3297543	-	WP_228281420.1	WP_228281420.1		ABC transporter permease			GUY30_RS14985	1089	362	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3297643	3299463	-							GUY30_RS14990	1821		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3297643	3299463	-	WP_167199254.1	WP_167199254.1		ABC transporter substrate-binding protein			GUY30_RS14990	1821	606	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3299722	3301149	-							GUY30_RS14995	1428		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3299722	3301149	-	WP_167199258.1	WP_167199258.1		diaminopimelate decarboxylase			GUY30_RS14995	1428	475	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3301248	3303077	-							GUY30_RS15000	1830		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3301248	3303077	-	WP_167199261.1	WP_167199261.1		helix-turn-helix domain-containing protein			GUY30_RS15000	1830	609	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3303193	3303927	-							GUY30_RS15005	735		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3303193	3303927	-	WP_228281421.1	WP_228281421.1		response regulator transcription factor			GUY30_RS15005	735	244	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3303927	3305345	-							GUY30_RS15010	1419		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3303927	3305345	-	WP_167199264.1	WP_167199264.1		hypothetical protein			GUY30_RS15010	1419	472	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3305449	3306813	-					gabT		GUY30_RS15015	1365		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3305449	3306813	-	WP_167199267.1	WP_167199267.1		4-aminobutyrate--2-oxoglutarate transaminase	gabT		GUY30_RS15015	1365	454	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3307043	3308248	-							GUY30_RS15020	1206		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3307043	3308248	-	WP_167199270.1	WP_167199270.1		folate-binding protein YgfZ			GUY30_RS15020	1206	401	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3308250	3308852	-							GUY30_RS15025	603		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3308250	3308852	-	WP_167199273.1	WP_167199273.1		FABP family protein			GUY30_RS15025	603	200	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3309049	3309852	-							GUY30_RS15030	804		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3309049	3309852	-	WP_228281422.1	WP_228281422.1		ammonia permease			GUY30_RS15030	804	267	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3309969	3310862	+							GUY30_RS15035	894		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3309969	3310862	+	WP_228281423.1	WP_228281423.1		winged helix-turn-helix domain-containing protein			GUY30_RS15035	894	297	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3310859	3311860	+					mshD		GUY30_RS15040	1002		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3310859	3311860	+	WP_167199276.1	WP_167199276.1		mycothiol synthase	mshD		GUY30_RS15040	1002	333	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3311865	3314009	+							GUY30_RS15045	2145		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3311865	3314009	+	WP_228281424.1	WP_228281424.1		RNA degradosome polyphosphate kinase			GUY30_RS15045	2145	714	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3314006	3314980	+							GUY30_RS15050	975		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3314006	3314980	+	WP_167199282.1	WP_167199282.1		NUDIX domain-containing protein			GUY30_RS15050	975	324	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3314990	3315799	-							GUY30_RS15055	810		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3314990	3315799	-	WP_167199286.1	WP_167199286.1		methyltransferase domain-containing protein			GUY30_RS15055	810	269	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3316098	3317225	+					pstS		GUY30_RS15060	1128		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3316098	3317225	+	WP_228281426.1	WP_228281426.1		phosphate ABC transporter substrate-binding protein PstS	pstS		GUY30_RS15060	1128	375	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3317473	3318363	+					pstC		GUY30_RS15065	891		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3317473	3318363	+	WP_228281899.1	WP_228281899.1		phosphate ABC transporter permease subunit PstC	pstC		GUY30_RS15065	891	296	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3318378	3319517	+					pstA		GUY30_RS15070	1140		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3318378	3319517	+	WP_167199292.1	WP_167199292.1		phosphate ABC transporter permease PstA	pstA		GUY30_RS15070	1140	379	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3319573	3320352	+					pstB		GUY30_RS15075	780		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3319573	3320352	+	WP_167199296.1	WP_167199296.1		phosphate ABC transporter ATP-binding protein PstB	pstB		GUY30_RS15075	780	259	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3320716	3321369	-							GUY30_RS15080	654		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3320716	3321369	-	WP_167199300.1	WP_167199300.1		helix-turn-helix transcriptional regulator			GUY30_RS15080	654	217	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3321531	3322091	+							GUY30_RS15085	561		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3321531	3322091	+	WP_167199304.1	WP_167199304.1		dihydrofolate reductase family protein			GUY30_RS15085	561	186	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3322274	3322732	+							GUY30_RS15090	459		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3322274	3322732	+	WP_228281428.1	WP_228281428.1		DUF4383 domain-containing protein			GUY30_RS15090	459	152	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3322824	3323837	-							GUY30_RS15095	1014		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3322824	3323837	-	WP_167199307.1	WP_167199307.1		inorganic phosphate transporter			GUY30_RS15095	1014	337	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3323841	3324506	-							GUY30_RS15100	666		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3323841	3324506	-	WP_228281430.1	WP_228281430.1		DUF47 domain-containing protein			GUY30_RS15100	666	221	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3324802	3325389	-							GUY30_RS15105	588		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3324802	3325389	-	WP_228281431.1	WP_228281431.1		hypothetical protein			GUY30_RS15105	588	195	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3325565	3326503	+							GUY30_RS15110	939		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3325565	3326503	+	WP_228281432.1	WP_228281432.1		hypothetical protein			GUY30_RS15110	939	312	
gene	tRNA	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3326608	3326680	+							GUY30_RS15115	73		
tRNA		GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3326608	3326680	+				tRNA-Lys			GUY30_RS15115	73		anticodon=TTT
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3326885	3327364	+							GUY30_RS15120	480		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3326885	3327364	+	WP_167199309.1	WP_167199309.1		RDD family protein			GUY30_RS15120	480	159	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3327385	3328089	-							GUY30_RS15125	705		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3327385	3328089	-	WP_167199311.1	WP_167199311.1		O-methyltransferase			GUY30_RS15125	705	234	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3328129	3328380	-							GUY30_RS15130	252		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3328129	3328380	-	WP_167199316.1	WP_167199316.1		PspC domain-containing protein			GUY30_RS15130	252	83	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3328829	3330070	+							GUY30_RS15135	1242		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3328829	3330070	+	WP_167199333.1	WP_167199333.1		PH domain-containing protein			GUY30_RS15135	1242	413	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3330137	3330361	-							GUY30_RS17975	225		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3330137	3330361	-	WP_228281903.1	WP_228281903.1		GNAT family N-acetyltransferase			GUY30_RS17975	225	74	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3330394	3330549	-							GUY30_RS17980	156		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3330394	3330549	-	WP_228281433.1	WP_228281433.1		hypothetical protein			GUY30_RS17980	156	51	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3330546	3331895	-							GUY30_RS15145	1350		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3330546	3331895	-	WP_167199336.1	WP_167199336.1		FAD-dependent oxidoreductase			GUY30_RS15145	1350	449	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3332011	3333738	-							GUY30_RS15150	1728		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3332011	3333738	-	WP_208091435.1	WP_208091435.1		glycosyltransferase family 2 protein			GUY30_RS15150	1728	575	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3333854	3334426	+							GUY30_RS15155	573		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3333854	3334426	+	WP_208091436.1	WP_208091436.1		GNAT family N-acetyltransferase			GUY30_RS15155	573	190	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3334507	3335568	-							GUY30_RS15160	1062		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3334507	3335568	-	WP_167199338.1	WP_167199338.1		hypothetical protein			GUY30_RS15160	1062	353	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3335565	3336596	-					murQ		GUY30_RS15165	1032		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3335565	3336596	-	WP_167199341.1	WP_167199341.1		N-acetylmuramic acid 6-phosphate etherase	murQ		GUY30_RS15165	1032	343	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3336593	3338101	-							GUY30_RS15170	1509		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3336593	3338101	-	WP_167199344.1	WP_167199344.1		sodium:solute symporter			GUY30_RS15170	1509	502	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3338205	3339410	-							GUY30_RS15175	1206		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3338205	3339410	-	WP_167199347.1	WP_167199347.1		anhydro-N-acetylmuramic acid kinase			GUY30_RS15175	1206	401	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3339407	3340129	-							GUY30_RS15180	723		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3339407	3340129	-	WP_167199350.1	WP_167199350.1		GntR family transcriptional regulator			GUY30_RS15180	723	240	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3340348	3341010	+							GUY30_RS15185	663		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3340348	3341010	+	WP_167199353.1	WP_167199353.1		4a-hydroxytetrahydrobiopterin dehydratase			GUY30_RS15185	663	220	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3341124	3342164	+					mgrA		GUY30_RS15190	1041		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3341124	3342164	+	WP_167199356.1	WP_167199356.1		L-glyceraldehyde 3-phosphate reductase	mgrA		GUY30_RS15190	1041	346	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3342178	3342753	-							GUY30_RS15195	576		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3342178	3342753	-	WP_167199359.1	WP_167199359.1		hypothetical protein			GUY30_RS15195	576	191	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3342823	3344073	-							GUY30_RS15200	1251		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3342823	3344073	-	WP_167199363.1	WP_167199363.1		phosphotransferase			GUY30_RS15200	1251	416	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3344070	3345290	-							GUY30_RS15205	1221		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3344070	3345290	-	WP_167199365.1	WP_167199365.1		phosphotransferase			GUY30_RS15205	1221	406	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3345287	3347245	-							GUY30_RS15210	1959		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3345287	3347245	-	WP_167201125.1	WP_167201125.1		ABC transporter ATP-binding protein/permease			GUY30_RS15210	1959	652	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3347242	3348438	-							GUY30_RS15215	1197		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3347242	3348438	-	WP_167199367.1	WP_167199367.1		glycosyltransferase family 4 protein			GUY30_RS15215	1197	398	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3348435	3349847	-							GUY30_RS15220	1413		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3348435	3349847	-	WP_167199370.1	WP_167199370.1		glycosyltransferase family 4 protein			GUY30_RS15220	1413	470	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3349837	3351156	-							GUY30_RS15225	1320		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3349837	3351156	-	WP_228281438.1	WP_228281438.1		glycosyl transferase			GUY30_RS15225	1320	439	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3351232	3351891	-							GUY30_RS15230	660		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3351232	3351891	-	WP_167199374.1	WP_167199374.1		response regulator transcription factor			GUY30_RS15230	660	219	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3351888	3353387	-							GUY30_RS15235	1500		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3351888	3353387	-	WP_228281439.1	WP_228281439.1		HAMP domain-containing histidine kinase			GUY30_RS15235	1500	499	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3353377	3353805	-							GUY30_RS15240	429		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3353377	3353805	-	WP_167199376.1	WP_167199376.1		hypothetical protein			GUY30_RS15240	429	142	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3353935	3354759	+							GUY30_RS15245	825		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3353935	3354759	+	WP_167199378.1	WP_167199378.1		DedA family protein			GUY30_RS15245	825	274	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	3354827	3355687	-							GUY30_RS15250	861		
