# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2912462	2913766	+	WP_165884520.1	WP_165884520.1		aspartate kinase			EW640_RS13390	1305	434	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2913763	2914803	+							EW640_RS13395	1041		old_locus_tag=EW640_13345
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2913763	2914803	+	WP_165884521.1	WP_165884521.1		aspartate-semialdehyde dehydrogenase			EW640_RS13395	1041	346	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2915114	2916259	+							EW640_RS13400	1146		old_locus_tag=EW640_13350
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2915114	2916259	+	WP_165884522.1	WP_165884522.1		zinc ABC transporter substrate-binding protein			EW640_RS13400	1146	381	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2916327	2917085	+							EW640_RS13405	759		old_locus_tag=EW640_13355
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2916327	2917085	+	WP_243743460.1	WP_243743460.1		ATP-binding cassette domain-containing protein			EW640_RS13405	759	252	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2917100	2918056	+							EW640_RS13410	957		old_locus_tag=EW640_13360
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2917100	2918056	+	WP_165884524.1	WP_165884524.1		metal ABC transporter permease			EW640_RS13410	957	318	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2918088	2918993	+							EW640_RS13415	906		old_locus_tag=EW640_13365
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2918088	2918993	+	WP_165884525.1	WP_165884525.1		metallophosphoesterase			EW640_RS13415	906	301	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2919130	2921445	+							EW640_RS13420	2316		old_locus_tag=EW640_13370
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2919130	2921445	+	WP_165884526.1	WP_165884526.1		penicillin-binding protein			EW640_RS13420	2316	771	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2921605	2921760	+							EW640_RS13425	156		
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2921605	2921760	+	WP_165884527.1	WP_165884527.1		hypothetical protein			EW640_RS13425	156	51	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2921772	2922257	+							EW640_RS13430	486		old_locus_tag=EW640_13375
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2921772	2922257	+	WP_165884528.1	WP_165884528.1		RidA family protein			EW640_RS13430	486	161	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2922280	2923239	+							EW640_RS13435	960		old_locus_tag=EW640_13380
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2922280	2923239	+	WP_165884529.1	WP_165884529.1		hypothetical protein			EW640_RS13435	960	319	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2923322	2924911	-							EW640_RS13440	1590		old_locus_tag=EW640_13385
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2923322	2924911	-	WP_165884530.1	WP_165884530.1		HNH endonuclease			EW640_RS13440	1590	529	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2925224	2925994	+							EW640_RS13445	771		old_locus_tag=EW640_13390
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2925224	2925994	+	WP_243743461.1	WP_243743461.1		MBL fold metallo-hydrolase			EW640_RS13445	771	256	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2926074	2926751	-							EW640_RS13450	678		old_locus_tag=EW640_13395
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2926074	2926751	-	WP_165884531.1	WP_165884531.1		Crp/Fnr family transcriptional regulator			EW640_RS13450	678	225	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2927089	2927862	+					nth		EW640_RS13455	774		old_locus_tag=EW640_13400
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2927089	2927862	+	WP_102161207.1	WP_102161207.1		endonuclease III	nth		EW640_RS13455	774	257	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2927859	2928566	+							EW640_RS13460	708		old_locus_tag=EW640_13405
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2927859	2928566	+	WP_207948881.1	WP_207948881.1		CoA pyrophosphatase			EW640_RS13460	708	235	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2928759	2929166	-							EW640_RS13465	408		old_locus_tag=EW640_13410
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2928759	2929166	-	WP_165884532.1	WP_165884532.1		phage holin family protein			EW640_RS13465	408	135	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2929389	2931329	-					acs		EW640_RS13470	1941		old_locus_tag=EW640_13415
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2929389	2931329	-	WP_165884533.1	WP_165884533.1		acetate--CoA ligase	acs		EW640_RS13470	1941	646	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2931611	2934010	+							EW640_RS13475	2400		old_locus_tag=EW640_13420
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2931611	2934010	+	WP_165884534.1	WP_165884534.1		hypothetical protein			EW640_RS13475	2400	799	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2934336	2935379	+							EW640_RS13480	1044		old_locus_tag=EW640_13425
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2934336	2935379	+	WP_165884535.1	WP_165884535.1		hypothetical protein			EW640_RS13480	1044	347	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2935376	2936584	+							EW640_RS13485	1209		old_locus_tag=EW640_13430
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2935376	2936584	+	WP_165884536.1	WP_165884536.1		TadA family conjugal transfer-associated ATPase			EW640_RS13485	1209	402	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2936581	2937309	+							EW640_RS13490	729		old_locus_tag=EW640_13435
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2936581	2937309	+	WP_165884537.1	WP_165884537.1		type II secretion system F family protein			EW640_RS13490	729	242	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2937306	2938001	+							EW640_RS13495	696		old_locus_tag=EW640_13440
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2937306	2938001	+	WP_165884538.1	WP_165884538.1		type II secretion system F family protein			EW640_RS13495	696	231	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2938192	2938437	+							EW640_RS13500	246		old_locus_tag=EW640_13445
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2938192	2938437	+	WP_165884539.1	WP_165884539.1		DUF4244 domain-containing protein			EW640_RS13500	246	81	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2938439	2938813	+							EW640_RS13505	375		old_locus_tag=EW640_13450
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2938439	2938813	+	WP_165884540.1	WP_165884540.1		pilus assembly protein			EW640_RS13505	375	124	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2938813	2939187	+							EW640_RS13510	375		old_locus_tag=EW640_13455
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2938813	2939187	+	WP_165884541.1	WP_165884541.1		hypothetical protein			EW640_RS13510	375	124	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2939206	2941656	-							EW640_RS13515	2451		old_locus_tag=EW640_13460
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2939206	2941656	-	WP_165884542.1	WP_165884542.1		DEAD/DEAH box helicase			EW640_RS13515	2451	816	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2941722	2943413	+							EW640_RS13520	1692		old_locus_tag=EW640_13465
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2941722	2943413	+	WP_165884543.1	WP_165884543.1		class I SAM-dependent methyltransferase			EW640_RS13520	1692	563	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2943539	2946373	+					topA		EW640_RS13525	2835		old_locus_tag=EW640_13470
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2943539	2946373	+	WP_165884544.1	WP_165884544.1		type I DNA topoisomerase	topA		EW640_RS13525	2835	944	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2946472	2947206	-							EW640_RS13530	735		old_locus_tag=EW640_13475
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2946472	2947206	-	WP_243743639.1	WP_243743639.1		lipoate--protein ligase family protein			EW640_RS13530	735	244	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2947467	2949917	+					tmk		EW640_RS14960	2451		old_locus_tag=EW640_13480
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2947467	2949917	+	WP_165884545.1	WP_165884545.1		dTMP kinase	tmk		EW640_RS14960	2451	816	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2949914	2951098	+							EW640_RS13540	1185		old_locus_tag=EW640_13485
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2949914	2951098	+	WP_165884546.1	WP_165884546.1		DNA polymerase III subunit delta'			EW640_RS13540	1185	394	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2951122	2952222	-							EW640_RS13545	1101		old_locus_tag=EW640_13490
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2951122	2952222	-	WP_165884951.1	WP_165884951.1		M20/M25/M40 family metallo-hydrolase			EW640_RS13545	1101	366	
gene	tRNA	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2952408	2952480	+							EW640_RS13550	73		old_locus_tag=EW640_13495
tRNA		GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2952408	2952480	+				tRNA-Thr			EW640_RS13550	73		anticodon=CGT
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2952505	2952921	+							EW640_RS13555	417		old_locus_tag=EW640_13500
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2952505	2952921	+	WP_243743462.1	WP_243743462.1		helix-turn-helix domain-containing protein			EW640_RS13555	417	138	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2953170	2953355	+							EW640_RS13560	186		old_locus_tag=EW640_13505
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2953170	2953355	+	WP_165884547.1	WP_165884547.1		hypothetical protein			EW640_RS13560	186	61	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2953591	2954637	+							EW640_RS13565	1047		old_locus_tag=EW640_13510
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2953591	2954637	+	WP_165884548.1	WP_165884548.1		YeeE/YedE family protein			EW640_RS13565	1047	348	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2954691	2954915	+							EW640_RS13570	225		old_locus_tag=EW640_13515
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2954691	2954915	+	WP_102161239.1	WP_102161239.1		sulfurtransferase TusA family protein			EW640_RS13570	225	74	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2955042	2955929	+							EW640_RS13575	888		old_locus_tag=EW640_13520
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2955042	2955929	+	WP_165884549.1	WP_165884549.1		universal stress protein			EW640_RS13575	888	295	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2956013	2957533	+							EW640_RS13580	1521		old_locus_tag=EW640_13525
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2956013	2957533	+	WP_165884550.1	WP_165884550.1		RNB domain-containing ribonuclease			EW640_RS13580	1521	506	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2957575	2958210	-							EW640_RS13585	636		old_locus_tag=EW640_13530
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2957575	2958210	-	WP_165884551.1	WP_165884551.1		TetR/AcrR family transcriptional regulator			EW640_RS13585	636	211	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2958254	2959015	-							EW640_RS13590	762		old_locus_tag=EW640_13535
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2958254	2959015	-	WP_165884552.1	WP_165884552.1		hypothetical protein			EW640_RS13590	762	253	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2959054	2959926	-							EW640_RS13595	873		old_locus_tag=EW640_13540
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2959054	2959926	-	WP_165884553.1	WP_165884553.1		hypothetical protein			EW640_RS13595	873	290	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2960122	2961735	+							EW640_RS13600	1614		old_locus_tag=EW640_13545
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2960122	2961735	+	WP_165884554.1	WP_165884554.1		methylcrotonoyl-CoA carboxylase			EW640_RS13600	1614	537	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2961735	2963735	+							EW640_RS13605	2001		old_locus_tag=EW640_13550
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2961735	2963735	+	WP_207948756.1	WP_207948756.1		acetyl-CoA carboxylase biotin carboxylase subunit			EW640_RS13605	2001	666	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2963746	2964921	+							EW640_RS13610	1176		old_locus_tag=EW640_13555
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2963746	2964921	+	WP_165884555.1	WP_165884555.1		acyl-CoA dehydrogenase family protein			EW640_RS13610	1176	391	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2965041	2965739	-							EW640_RS13615	699		old_locus_tag=EW640_13560
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2965041	2965739	-	WP_165884556.1	WP_165884556.1		HAD family phosphatase			EW640_RS13615	699	232	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2965773	2967071	-							EW640_RS13620	1299		old_locus_tag=EW640_13565
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2965773	2967071	-	WP_165884557.1	WP_165884557.1		amidase family protein			EW640_RS13620	1299	432	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2968094	2969188	+							EW640_RS13630	1095		old_locus_tag=EW640_13575
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2968094	2969188	+	WP_165884559.1	WP_165884559.1		urea transporter			EW640_RS13630	1095	364	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2969185	2970129	+							EW640_RS13635	945		old_locus_tag=EW640_13580
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2969185	2970129	+	WP_165884560.1	WP_165884560.1		hypothetical protein			EW640_RS13635	945	314	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2970126	2971049	+							EW640_RS13640	924		old_locus_tag=EW640_13585
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2970126	2971049	+	WP_165884561.1	WP_165884561.1		choline kinase family protein			EW640_RS13640	924	307	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2971046	2972338	+							EW640_RS13645	1293		old_locus_tag=EW640_13590
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2971046	2972338	+	WP_165884562.1	WP_165884562.1		Zn-dependent hydrolase			EW640_RS13645	1293	430	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2972520	2973845	+							EW640_RS13650	1326		old_locus_tag=EW640_13595
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2972520	2973845	+	WP_243743640.1	WP_243743640.1		glutamine synthetase family protein			EW640_RS13650	1326	441	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2973826	2974629	+							EW640_RS13655	804		old_locus_tag=EW640_13600
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2973826	2974629	+	WP_165884564.1	WP_165884564.1		gamma-glutamyl-gamma-aminobutyrate hydrolase family protein			EW640_RS13655	804	267	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2974626	2975996	+							EW640_RS13660	1371		old_locus_tag=EW640_13605
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2974626	2975996	+	WP_165884565.1	WP_165884565.1		aldehyde dehydrogenase family protein			EW640_RS13660	1371	456	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2976072	2976827	+							EW640_RS13665	756		old_locus_tag=EW640_13610
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2976072	2976827	+	WP_165884954.1	WP_165884954.1		3-oxoacyl-ACP reductase			EW640_RS13665	756	251	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2976959	2977624	+							EW640_RS13670	666		old_locus_tag=EW640_13615
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2976959	2977624	+	WP_165884566.1	WP_165884566.1		GAP family protein			EW640_RS13670	666	221	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2977691	2978932	+							EW640_RS13675	1242		old_locus_tag=EW640_13620
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2977691	2978932	+	WP_165884955.1	WP_165884955.1		amidohydrolase			EW640_RS13675	1242	413	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2979288	2979605	+							EW640_RS13680	318		old_locus_tag=EW640_13625
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2979288	2979605	+	WP_165884567.1	WP_165884567.1		antibiotic biosynthesis monooxygenase			EW640_RS13680	318	105	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2979833	2980825	-							EW640_RS13685	993		old_locus_tag=EW640_13630
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2979833	2980825	-	WP_165884568.1	WP_165884568.1		hypothetical protein			EW640_RS13685	993	330	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2980919	2982114	+							EW640_RS13690	1196		old_locus_tag=EW640_13635
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2980919	2982114	+	WP_243743463.1	WP_243743463.1		IS3 family transposase			EW640_RS13690	1194	397	ribosomal_slippage
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2982103	2982609	-							EW640_RS13695	507		old_locus_tag=EW640_13640
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2982103	2982609	-	WP_165884569.1	WP_165884569.1		hypothetical protein			EW640_RS13695	507	168	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2982890	2983534	-							EW640_RS13700	645		old_locus_tag=EW640_13645
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2982890	2983534	-	WP_165884570.1	WP_165884570.1		GntR family transcriptional regulator			EW640_RS13700	645	214	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2983696	2985795	+							EW640_RS13705	2100		old_locus_tag=EW640_13650
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2983696	2985795	+	WP_165884571.1	WP_165884571.1		hydantoinase/oxoprolinase family protein			EW640_RS13705	2100	699	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2985792	2987558	+							EW640_RS13710	1767		old_locus_tag=EW640_13655
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2985792	2987558	+	WP_165884572.1	WP_165884572.1		hydantoinase B/oxoprolinase family protein			EW640_RS13710	1767	588	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2987841	2989532	-							EW640_RS13715	1692		old_locus_tag=EW640_13660
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2987841	2989532	-	WP_243743464.1	WP_243743464.1		AMP-binding protein			EW640_RS13715	1692	563	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2989752	2992349	+							EW640_RS13720	2598		old_locus_tag=EW640_13665
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2989752	2992349	+	WP_165884574.1	WP_165884574.1		sigma-70 family RNA polymerase sigma factor			EW640_RS13720	2598	865	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2992425	2992979	+							EW640_RS13725	555		old_locus_tag=EW640_13670
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2992425	2992979	+	WP_239557126.1	WP_239557126.1		MaoC family dehydratase			EW640_RS13725	555	184	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2992979	2993797	+							EW640_RS13730	819		old_locus_tag=EW640_13675
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2992979	2993797	+	WP_165884957.1	WP_165884957.1		CoA ester lyase			EW640_RS13730	819	272	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2993794	2994510	+							EW640_RS13735	717		old_locus_tag=EW640_13680
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2993794	2994510	+	WP_165884575.1	WP_165884575.1		peptide deformylase			EW640_RS13735	717	238	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2994568	2995542	+							EW640_RS13740	975		old_locus_tag=EW640_13685
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2994568	2995542	+	WP_165884576.1	WP_165884576.1		hypothetical protein			EW640_RS13740	975	324	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2995652	2996173	+					msrA		EW640_RS13745	522		old_locus_tag=EW640_13690
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2995652	2996173	+	WP_165884958.1	WP_165884958.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		EW640_RS13745	522	173	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2996173	2996970	+							EW640_RS13750	798		old_locus_tag=EW640_13695
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2996173	2996970	+	WP_243743465.1	WP_243743465.1		nitroreductase family protein			EW640_RS13750	798	265	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2996971	2998227	+							EW640_RS13755	1257		old_locus_tag=EW640_13700
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2996971	2998227	+	WP_243743466.1	WP_243743466.1		MFS transporter			EW640_RS13755	1257	418	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2998443	3002201	+							EW640_RS13760	3759		old_locus_tag=EW640_13705
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2998443	3002201	+	WP_165884577.1	WP_165884577.1		efflux RND transporter permease subunit			EW640_RS13760	3759	1252	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3002198	3002980	+							EW640_RS13765	783		old_locus_tag=EW640_13710
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3002198	3002980	+	WP_165884578.1	WP_165884578.1		CPBP family intramembrane metalloprotease			EW640_RS13765	783	260	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3003027	3003668	-							EW640_RS13770	642		old_locus_tag=EW640_13715
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3003027	3003668	-	WP_165884579.1	WP_165884579.1		VOC family protein			EW640_RS13770	642	213	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3003903	3004391	-							EW640_RS13775	489		old_locus_tag=EW640_13720
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3003903	3004391	-	WP_165884580.1	WP_165884580.1		inorganic diphosphatase			EW640_RS13775	489	162	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3004552	3005994	+					dacB		EW640_RS13780	1443		old_locus_tag=EW640_13725
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3004552	3005994	+	WP_243743467.1	WP_243743467.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB		EW640_RS13780	1443	480	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	3005991	3007130	+							EW640_RS13785	1140		old_locus_tag=EW640_13730
