# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3131138	3131962	-	WP_069600707.1	WP_069600707.1		ATP-binding cassette domain-containing protein		60907289	CXR25_RS14495	825	274	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3131983	3133077	-						60907290	CXR25_RS14500	1095		old_locus_tag=CXR25_14590
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3131983	3133077	-	WP_069600708.1	WP_069600708.1		substrate-binding domain-containing protein		60907290	CXR25_RS14500	1095	364	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3133197	3134219	-						60907291	CXR25_RS14505	1023		old_locus_tag=CXR25_14595
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3133197	3134219	-	WP_009883549.1	WP_009883549.1		LacI family transcriptional regulator		60907291	CXR25_RS14505	1023	340	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3134486	3137011	-						60907292	CXR25_RS14510	2526		old_locus_tag=CXR25_14600
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3134486	3137011	-	WP_125240720.1	WP_125240720.1		GNAT family N-acetyltransferase		60907292	CXR25_RS14510	2526	841	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3137008	3138549	-						60907293	CXR25_RS14515	1542		old_locus_tag=CXR25_14605
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3137008	3138549	-	WP_125178290.1	WP_125178290.1		SidA/IucD/PvdA family monooxygenase		60907293	CXR25_RS14515	1542	513	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3138546	3140177	-						60907294	CXR25_RS14520	1632		old_locus_tag=CXR25_14610
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3138546	3140177	-	WP_125178291.1	WP_125178291.1		pyridoxal-dependent decarboxylase		60907294	CXR25_RS14520	1632	543	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3140526	3142052	-					guaB	60907295	CXR25_RS14525	1527		old_locus_tag=CXR25_14615
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3140526	3142052	-	WP_125178292.1	WP_125178292.1		IMP dehydrogenase	guaB	60907295	CXR25_RS14525	1527	508	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3142238	3142900	-						60907296	CXR25_RS14530	663		old_locus_tag=CXR25_14620
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3142238	3142900	-	WP_069600714.1	WP_069600714.1		GntR family transcriptional regulator		60907296	CXR25_RS14530	663	220	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3143015	3144013	-						60907297	CXR25_RS14535	999		old_locus_tag=CXR25_14625
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3143015	3144013	-	WP_125240721.1	WP_125240721.1		RluA family pseudouridine synthase		60907297	CXR25_RS14535	999	332	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3144162	3144608	+						60907298	CXR25_RS14540	447		old_locus_tag=CXR25_14630
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3144162	3144608	+	WP_101584424.1	WP_101584424.1		hypothetical protein		60907298	CXR25_RS14540	447	148	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3144681	3146282	-						60907299	CXR25_RS14545	1602		old_locus_tag=CXR25_14635
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3144681	3146282	-	WP_164513983.1	WP_164513983.1		polysaccharide pyruvyl transferase family protein		60907299	CXR25_RS14545	1602	533	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3146456	3146851	+						60907300	CXR25_RS14550	396		old_locus_tag=CXR25_14640
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3146456	3146851	+	WP_009883257.1	WP_009883257.1		polyketide cyclase		60907300	CXR25_RS14550	396	131	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3146835	3147986	+						60907301	CXR25_RS14555	1152		old_locus_tag=CXR25_14645
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3146835	3147986	+	WP_125240723.1	WP_125240723.1		glycerol acyltransferase		60907301	CXR25_RS14555	1152	383	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3148047	3150626	+						60907302	CXR25_RS14560	2580		old_locus_tag=CXR25_14650
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3148047	3150626	+	WP_125240724.1	WP_125240724.1		PEP-utilizing enzyme		60907302	CXR25_RS14560	2580	859	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3150652	3152073	-						60907303	CXR25_RS14565	1422		old_locus_tag=CXR25_14655
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3150652	3152073	-	WP_125240725.1	WP_125240725.1		FtsX-like permease family protein		60907303	CXR25_RS14565	1422	473	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3152070	3152855	-						60907304	CXR25_RS14570	786		old_locus_tag=CXR25_14660
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3152070	3152855	-	WP_069600722.1	WP_069600722.1		ABC transporter ATP-binding protein		60907304	CXR25_RS14570	786	261	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3153082	3154674	-					groL	60907305	CXR25_RS14575	1593		old_locus_tag=CXR25_14665
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3153082	3154674	-	WP_009883264.1	WP_009883264.1		chaperonin GroEL	groL	60907305	CXR25_RS14575	1593	530	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3154711	3155004	-					groES	60907306	CXR25_RS14580	294		old_locus_tag=CXR25_14670
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3154711	3155004	-	WP_009883265.1	WP_009883265.1		co-chaperone GroES	groES	60907306	CXR25_RS14580	294	97	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3155428	3156594	-						60907307	CXR25_RS14585	1167		old_locus_tag=CXR25_14675
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3155428	3156594	-	WP_226824182.1	WP_226824182.1		ubiquitin-like domain-containing protein		60907307	CXR25_RS14585	1167	388	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3156900	3157820	-						60907308	CXR25_RS14590	921		old_locus_tag=CXR25_14680
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3156900	3157820	-	WP_009883267.1	WP_009883267.1		TatD family hydrolase		60907308	CXR25_RS14590	921	306	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3157820	3159541	-					metG	60907309	CXR25_RS14595	1722		old_locus_tag=CXR25_14685
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3157820	3159541	-	WP_069600724.1	WP_069600724.1		methionine--tRNA ligase	metG	60907309	CXR25_RS14595	1722	573	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3159766	3160827	-						60907310	CXR25_RS14600	1062		old_locus_tag=CXR25_14690
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3159766	3160827	-	WP_096163045.1	WP_096163045.1		hypothetical protein		60907310	CXR25_RS14600	1062	353	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3161174	3162166	-					rsmI	60907311	CXR25_RS14605	993		old_locus_tag=CXR25_14695
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3161174	3162166	-	WP_206430634.1	WP_206430634.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI	60907311	CXR25_RS14605	993	330	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3162166	3162630	-						60907312	CXR25_RS14610	465		old_locus_tag=CXR25_14700
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3162166	3162630	-	WP_009883272.1	WP_009883272.1		DUF4190 domain-containing protein		60907312	CXR25_RS14610	465	154	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3162719	3163150	-						60907313	CXR25_RS14615	432		old_locus_tag=CXR25_14705
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3162719	3163150	-	WP_226829822.1	WP_226829822.1		DUF4190 domain-containing protein		60907313	CXR25_RS14615	432	143	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3163361	3163969	-						60907314	CXR25_RS14620	609		old_locus_tag=CXR25_14710
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3163361	3163969	-	WP_241211502.1	WP_241211502.1		DUF4190 domain-containing protein		60907314	CXR25_RS14620	609	202	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3164109	3166079	+						60907315	CXR25_RS14625	1971		old_locus_tag=CXR25_14715
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3164109	3166079	+	WP_241212338.1	WP_241212338.1		phospholipid carrier-dependent glycosyltransferase		60907315	CXR25_RS14625	1971	656	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3166256	3167581	+						60907316	CXR25_RS14630	1326		old_locus_tag=CXR25_14720
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3166256	3167581	+	WP_164514029.1	WP_164514029.1		acylneuraminate cytidylyltransferase		60907316	CXR25_RS14630	1326	441	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3167578	3168465	+						60907317	CXR25_RS14635	888		old_locus_tag=CXR25_14725
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3167578	3168465	+	WP_125240726.1	WP_125240726.1		N-acetylneuraminate synthase family protein		60907317	CXR25_RS14635	888	295	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3168603	3170441	-						60907318	CXR25_RS14640	1839		old_locus_tag=CXR25_14730
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3168603	3170441	-	WP_101620873.1	WP_101620873.1		hypothetical protein		60907318	CXR25_RS14640	1839	612	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3170646	3171617	+						60907319	CXR25_RS14645	972		old_locus_tag=CXR25_14735
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3170646	3171617	+	WP_125240727.1	WP_125240727.1		glycosyltransferase		60907319	CXR25_RS14645	972	323	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3171617	3173122	+						60907320	CXR25_RS14650	1506		old_locus_tag=CXR25_14740
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3171617	3173122	+	WP_125240728.1	WP_125240728.1		hypothetical protein		60907320	CXR25_RS14650	1506	501	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3173119	3174117	+						60907321	CXR25_RS14655	999		old_locus_tag=CXR25_14745
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3173119	3174117	+	WP_069600730.1	WP_069600730.1		hypothetical protein		60907321	CXR25_RS14655	999	332	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3174104	3175366	+						60907322	CXR25_RS14660	1263		old_locus_tag=CXR25_14750
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3174104	3175366	+	WP_241212339.1	WP_241212339.1		hypothetical protein		60907322	CXR25_RS14660	1263	420	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3175394	3175906	-						60907323	CXR25_RS14665	513		old_locus_tag=CXR25_14755
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3175394	3175906	-	WP_083248804.1	WP_083248804.1		GtrA family protein		60907323	CXR25_RS14665	513	170	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3175989	3177179	-						60907324	CXR25_RS14670	1191		old_locus_tag=CXR25_14760
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3175989	3177179	-	WP_101620868.1	WP_101620868.1		hypothetical protein		60907324	CXR25_RS14670	1191	396	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3177649	3178617	+						60907325	CXR25_RS14675	969		old_locus_tag=CXR25_14765
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3177649	3178617	+	WP_069600733.1	WP_069600733.1		methionine ABC transporter ATP-binding protein		60907325	CXR25_RS14675	969	322	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3178617	3179291	+						60907326	CXR25_RS14680	675		old_locus_tag=CXR25_14770
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3178617	3179291	+	WP_125240729.1	WP_125240729.1		ABC transporter permease		60907326	CXR25_RS14680	675	224	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3179383	3180219	+						60907327	CXR25_RS14685	837		old_locus_tag=CXR25_14775
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3179383	3180219	+	WP_125240730.1	WP_125240730.1		MetQ/NlpA family ABC transporter substrate-binding protein		60907327	CXR25_RS14685	837	278	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3180448	3181221	+						60907328	CXR25_RS14690	774		old_locus_tag=CXR25_14780
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3180448	3181221	+	WP_125240731.1	WP_125240731.1		NAD(P)-binding domain-containing protein		60907328	CXR25_RS14690	774	257	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3181304	3181867	+						60907329	CXR25_RS14695	564		old_locus_tag=CXR25_14785
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3181304	3181867	+	WP_125240732.1	WP_125240732.1		antibiotic biosynthesis monooxygenase		60907329	CXR25_RS14695	564	187	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3181931	3183721	-						60907330	CXR25_RS14700	1791		old_locus_tag=CXR25_14790
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3181931	3183721	-	WP_101620864.1	WP_101620864.1		formate--tetrahydrofolate ligase		60907330	CXR25_RS14700	1791	596	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3183957	3184904	-					galE	60907331	CXR25_RS14705	948		old_locus_tag=CXR25_14795
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3183957	3184904	-	WP_101620863.1	WP_101620863.1		UDP-glucose 4-epimerase GalE	galE	60907331	CXR25_RS14705	948	315	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3185013	3186194	+						60907332	CXR25_RS14710	1182		old_locus_tag=CXR25_14800
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3185013	3186194	+	WP_101620862.1	WP_101620862.1		hypothetical protein		60907332	CXR25_RS14710	1182	393	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3186451	3187662	-					lhgO	60907333	CXR25_RS14715	1212		old_locus_tag=CXR25_14805
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3186451	3187662	-	WP_125240733.1	WP_125240733.1		L-2-hydroxyglutarate oxidase	lhgO	60907333	CXR25_RS14715	1212	403	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3187794	3189326	-					dgt	60907334	CXR25_RS14720	1533		old_locus_tag=CXR25_14810
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3187794	3189326	-	WP_125240734.1	WP_125240734.1		dNTP triphosphohydrolase	dgt	60907334	CXR25_RS14720	1533	510	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3189443	3189985	+						60907335	CXR25_RS14725	543		old_locus_tag=CXR25_14815
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3189443	3189985	+	WP_125240735.1	WP_125240735.1		hypothetical protein		60907335	CXR25_RS14725	543	180	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3190028	3190693	-						60907336	CXR25_RS14730	666		old_locus_tag=CXR25_14820
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3190028	3190693	-	WP_125240736.1	WP_125240736.1		hypothetical protein		60907336	CXR25_RS14730	666	221	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3190870	3191046	+						60908124	CXR25_RS18700	177		
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3190870	3191046	+	WP_164513984.1	WP_164513984.1		hypothetical protein		60908124	CXR25_RS18700	177	58	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3191056	3191745	-						60907337	CXR25_RS14735	690		old_locus_tag=CXR25_14825
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3191056	3191745	-	WP_125240737.1	WP_125240737.1		peptidyl-tRNA hydrolase		60907337	CXR25_RS14735	690	229	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3191879	3193024	-						60907338	CXR25_RS14740	1146		old_locus_tag=CXR25_14830
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3191879	3193024	-	WP_125240738.1	WP_125240738.1		hypothetical protein		60907338	CXR25_RS14740	1146	381	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3193275	3194312	+						60907339	CXR25_RS14745	1038		old_locus_tag=CXR25_14835
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3193275	3194312	+	WP_241212340.1	WP_241212340.1		alpha/beta hydrolase fold domain-containing protein		60907339	CXR25_RS14745	1038	345	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3194599	3195177	-						60907340	CXR25_RS14750	579		old_locus_tag=CXR25_14840
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3194599	3195177	-	WP_206430635.1	WP_206430635.1		DUF421 domain-containing protein		60907340	CXR25_RS14750	579	192	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3195789	3197645	+						60907341	CXR25_RS14755	1857		old_locus_tag=CXR25_14845
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3195789	3197645	+	WP_233430511.1	WP_233430511.1		DEAD/DEAH box helicase		60907341	CXR25_RS14755	1857	618	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3197730	3199007	-						60907342	CXR25_RS14760	1278		old_locus_tag=CXR25_14850
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3197730	3199007	-	WP_125240739.1	WP_125240739.1		C45 family autoproteolytic acyltransferase/hydolase		60907342	CXR25_RS14760	1278	425	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3199153	3200922	-						60907343	CXR25_RS14765	1770		old_locus_tag=CXR25_14855
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3199153	3200922	-	WP_241212341.1	WP_241212341.1		ABC transporter ATP-binding protein		60907343	CXR25_RS14765	1770	589	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3200919	3201836	-						60907344	CXR25_RS14770	918		old_locus_tag=CXR25_14860
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3200919	3201836	-	WP_206430636.1	WP_206430636.1		ABC transporter permease		60907344	CXR25_RS14770	918	305	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3201833	3202786	-						60907345	CXR25_RS14775	954		old_locus_tag=CXR25_14865
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3201833	3202786	-	WP_125240740.1	WP_125240740.1		ABC transporter permease		60907345	CXR25_RS14775	954	317	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3202788	3204329	-						60907346	CXR25_RS14780	1542		old_locus_tag=CXR25_14870
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3202788	3204329	-	WP_125240741.1	WP_125240741.1		ABC transporter substrate-binding protein		60907346	CXR25_RS14780	1542	513	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3204326	3205039	-						60907347	CXR25_RS14785	714		old_locus_tag=CXR25_14875
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3204326	3205039	-	WP_241212342.1	WP_241212342.1		TetR family transcriptional regulator		60907347	CXR25_RS14785	714	237	
gene	pseudogene	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3206248	3206916	+						71052169	CXR25_RS19045	669		partial;pseudo
CDS	without_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3206248	3206916	+				stealth family protein		71052169	CXR25_RS19045	669		partial;pseudo
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3207048	3209009	-						71052170	CXR25_RS19050	1962		old_locus_tag=CXR25_14885
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3207048	3209009	-	WP_125240743.1	WP_125240743.1		acyltransferase		71052170	CXR25_RS19050	1962	653	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3209181	3210104	-						60907350	CXR25_RS14800	924		old_locus_tag=CXR25_14890
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3209181	3210104	-	WP_125240744.1	WP_125240744.1		glycosyltransferase		60907350	CXR25_RS14800	924	307	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3210101	3210931	-						60907351	CXR25_RS14805	831		old_locus_tag=CXR25_14895
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3210101	3210931	-	WP_164513985.1	WP_164513985.1		CDP-alcohol phosphatidyltransferase family protein		60907351	CXR25_RS14805	831	276	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3211050	3211439	-					tagD	60907352	CXR25_RS14810	390		old_locus_tag=CXR25_14900
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3211050	3211439	-	WP_125240745.1	WP_125240745.1		glycerol-3-phosphate cytidylyltransferase	tagD	60907352	CXR25_RS14810	390	129	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3211560	3212828	-						60907353	CXR25_RS14815	1269		old_locus_tag=CXR25_14905
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3211560	3212828	-	WP_125240746.1	WP_125240746.1		CDP-glycerol glycerophosphotransferase family protein		60907353	CXR25_RS14815	1269	422	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3213007	3215835	-						60907354	CXR25_RS14820	2829		old_locus_tag=CXR25_14910
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3213007	3215835	-	WP_125240747.1	WP_125240747.1		glycosyltransferase		60907354	CXR25_RS14820	2829	942	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3215865	3217598	+						60907355	CXR25_RS14825	1734		old_locus_tag=CXR25_14915
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3215865	3217598	+	WP_125240748.1	WP_125240748.1		CDP-glycerol glycerophosphotransferase family protein		60907355	CXR25_RS14825	1734	577	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3217685	3218719	+						60907356	CXR25_RS14830	1035		old_locus_tag=CXR25_14920
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3217685	3218719	+	WP_164513986.1	WP_164513986.1		XcbB/CpsF family capsular polysaccharide biosynthesis protein		60907356	CXR25_RS14830	1035	344	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3218837	3219955	+						60907357	CXR25_RS14835	1119		old_locus_tag=CXR25_14925
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3218837	3219955	+	WP_125240749.1	WP_125240749.1		magnesium and cobalt transport protein CorA		60907357	CXR25_RS14835	1119	372	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3220042	3221142	+						60907358	CXR25_RS14840	1101		old_locus_tag=CXR25_14930
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3220042	3221142	+	WP_125240750.1	WP_125240750.1		hypothetical protein		60907358	CXR25_RS14840	1101	366	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3221227	3221835	+						60907359	CXR25_RS14845	609		old_locus_tag=CXR25_14935
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3221227	3221835	+	WP_125240751.1	WP_125240751.1		DUF308 domain-containing protein		60907359	CXR25_RS14845	609	202	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3221832	3222818	+						60907360	CXR25_RS14850	987		old_locus_tag=CXR25_14940
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3221832	3222818	+	WP_125240752.1	WP_125240752.1		malate dehydrogenase		60907360	CXR25_RS14850	987	328	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	3222872	3224152	-						60907361	CXR25_RS14855	1281		old_locus_tag=CXR25_14945
