# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3807564	3808502	+	WP_166974621.1	WP_166974621.1		prephenate dehydratase	pheA		GUY23_RS16950	939	312	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3808629	3810407	+							GUY23_RS16955	1779		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3808629	3810407	+	WP_166974624.1	WP_166974624.1		FAD-binding dehydrogenase			GUY23_RS16955	1779	592	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3810416	3811252	+							GUY23_RS16960	837		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3810416	3811252	+	WP_208085392.1	WP_208085392.1		SDR family NAD(P)-dependent oxidoreductase			GUY23_RS16960	837	278	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3811260	3812192	-							GUY23_RS16965	933		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3811260	3812192	-	WP_166974630.1	WP_166974630.1		NAD(P)-dependent oxidoreductase			GUY23_RS16965	933	310	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3812240	3813019	-							GUY23_RS16970	780		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3812240	3813019	-	WP_166974633.1	WP_166974633.1		enoyl-CoA hydratase			GUY23_RS16970	780	259	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3813129	3814706	+							GUY23_RS16975	1578		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3813129	3814706	+	WP_166974636.1	WP_166974636.1		Na+/H+ antiporter			GUY23_RS16975	1578	525	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3814917	3817523	+					clpB		GUY23_RS16980	2607		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3814917	3817523	+	WP_166974639.1	WP_166974639.1		ATP-dependent chaperone ClpB	clpB		GUY23_RS16980	2607	868	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3817660	3818622	-							GUY23_RS16985	963		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3817660	3818622	-	WP_228282854.1	WP_228282854.1		HTTM domain-containing protein			GUY23_RS16985	963	320	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3818933	3819721	-							GUY23_RS16990	789		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3818933	3819721	-	WP_166974641.1	WP_166974641.1		DUF5819 family protein			GUY23_RS16990	789	262	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3819964	3821139	-							GUY23_RS16995	1176		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3819964	3821139	-	WP_166974644.1	WP_166974644.1		CoA transferase			GUY23_RS16995	1176	391	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3821354	3822388	+							GUY23_RS17000	1035		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3821354	3822388	+	WP_166974647.1	WP_166974647.1		agmatine deiminase family protein			GUY23_RS17000	1035	344	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3822556	3823044	+							GUY23_RS17005	489		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3822556	3823044	+	WP_166974650.1	WP_166974650.1		hypothetical protein			GUY23_RS17005	489	162	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3823203	3824699	-					cls		GUY23_RS17010	1497		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3823203	3824699	-	WP_166974653.1	WP_166974653.1		cardiolipin synthase	cls		GUY23_RS17010	1497	498	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3825042	3825743	+							GUY23_RS17015	702		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3825042	3825743	+	WP_166974656.1	WP_166974656.1		NUDIX domain-containing protein			GUY23_RS17015	702	233	
gene	pseudogene	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3825745	3826224	-							GUY23_RS18700	480		partial;pseudo
CDS	without_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3825745	3826224	-				enoyl-CoA hydratase-related protein			GUY23_RS18700	480		partial;pseudo
gene	pseudogene	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3826414	3826662	-							GUY23_RS18705	249		partial;pseudo
CDS	without_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3826414	3826662	-				enoyl-CoA hydratase-related protein			GUY23_RS18705	249		partial;pseudo
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3826763	3827998	-							GUY23_RS17025	1236		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3826763	3827998	-	WP_166974662.1	WP_166974662.1		MFS transporter			GUY23_RS17025	1236	411	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3828225	3828698	+							GUY23_RS17030	474		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3828225	3828698	+	WP_166974665.1	WP_166974665.1		NINE protein			GUY23_RS17030	474	157	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3828843	3830426	+							GUY23_RS17035	1584		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3828843	3830426	+	WP_166974668.1	WP_166974668.1		FMN-binding glutamate synthase family protein			GUY23_RS17035	1584	527	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3830561	3831364	-							GUY23_RS17040	804		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3830561	3831364	-	WP_208085393.1	WP_208085393.1		3-oxoacyl-ACP reductase			GUY23_RS17040	804	267	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3831625	3832656	+							GUY23_RS17045	1032		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3831625	3832656	+	WP_166974671.1	WP_166974671.1		hypothetical protein			GUY23_RS17045	1032	343	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3832781	3833809	+							GUY23_RS17050	1029		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3832781	3833809	+	WP_166974674.1	WP_166974674.1		3-oxoacyl-ACP synthase III			GUY23_RS17050	1029	342	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3833817	3836657	+							GUY23_RS17055	2841		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3833817	3836657	+	WP_166974677.1	WP_166974677.1		alpha/beta fold hydrolase			GUY23_RS17055	2841	946	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3836667	3837632	+							GUY23_RS17060	966		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3836667	3837632	+	WP_166974681.1	WP_166974681.1		NAD-dependent epimerase/dehydratase family protein			GUY23_RS17060	966	321	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3837708	3839183	-							GUY23_RS17065	1476		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3837708	3839183	-	WP_166974684.1	WP_166974684.1		hypothetical protein			GUY23_RS17065	1476	491	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3839253	3839591	-							GUY23_RS17070	339		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3839253	3839591	-	WP_166974687.1	WP_166974687.1		P-II family nitrogen regulator			GUY23_RS17070	339	112	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3839661	3840932	-							GUY23_RS17075	1272		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3839661	3840932	-	WP_166974690.1	WP_166974690.1		ammonium transporter			GUY23_RS17075	1272	423	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3840989	3842356	-							GUY23_RS17080	1368		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3840989	3842356	-	WP_228282855.1	WP_228282855.1		allantoate amidohydrolase			GUY23_RS17080	1368	455	
gene	pseudogene	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3842360	3843553	-							GUY23_RS18710	1194		partial;pseudo
CDS	without_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3842360	3843553	-				FAD-dependent oxidoreductase			GUY23_RS18710	1194		partial;pseudo
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3843559	3844749	-							GUY23_RS17085	1191		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3843559	3844749	-	WP_228282506.1	WP_228282506.1		ornithine cyclodeaminase			GUY23_RS17085	1191	396	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3844932	3845873	+							GUY23_RS17090	942		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3844932	3845873	+	WP_166974693.1	WP_166974693.1		LysR family transcriptional regulator			GUY23_RS17090	942	313	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3845916	3847847	+							GUY23_RS17095	1932		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3845916	3847847	+	WP_166974696.1	WP_166974696.1		acetate--CoA ligase			GUY23_RS17095	1932	643	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3847917	3848771	-							GUY23_RS17100	855		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3847917	3848771	-	WP_166974699.1	WP_166974699.1		hypothetical protein			GUY23_RS17100	855	284	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3848858	3849457	+							GUY23_RS17105	600		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3848858	3849457	+	WP_166974702.1	WP_166974702.1		MarR family winged helix-turn-helix transcriptional regulator			GUY23_RS17105	600	199	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3849593	3851062	-							GUY23_RS17110	1470		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3849593	3851062	-	WP_166974705.1	WP_166974705.1		LssY C-terminal domain-containing protein			GUY23_RS17110	1470	489	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3851087	3852259	-							GUY23_RS17115	1173		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3851087	3852259	-	WP_208085599.1	WP_208085599.1		MerR family transcriptional regulator			GUY23_RS17115	1173	390	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3852499	3853191	-							GUY23_RS17120	693		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3852499	3853191	-	WP_166974708.1	WP_166974708.1		HEAT repeat domain-containing protein			GUY23_RS17120	693	230	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3853288	3853500	-							GUY23_RS17125	213		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3853288	3853500	-	WP_166974711.1	WP_166974711.1		hypothetical protein			GUY23_RS17125	213	70	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3853637	3854224	+							GUY23_RS17130	588		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3853637	3854224	+	WP_166974714.1	WP_166974714.1		peptidoglycan-binding protein			GUY23_RS17130	588	195	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3854277	3854636	+							GUY23_RS17135	360		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3854277	3854636	+	WP_181275075.1	WP_181275075.1		metalloregulator ArsR/SmtB family transcription factor			GUY23_RS17135	360	119	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3854637	3855569	-							GUY23_RS17140	933		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3854637	3855569	-	WP_166974717.1	WP_166974717.1		DMT family transporter			GUY23_RS17140	933	310	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3855566	3856699	-							GUY23_RS17145	1134		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3855566	3856699	-	WP_228282856.1	WP_228282856.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			GUY23_RS17145	1134	377	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3856830	3857402	-							GUY23_RS17150	573		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3856830	3857402	-	WP_208085394.1	WP_208085394.1		peroxidase-related enzyme			GUY23_RS17150	573	190	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3857607	3857912	+							GUY23_RS17155	306		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3857607	3857912	+	WP_166974726.1	WP_166974726.1		cupin			GUY23_RS17155	306	101	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3858129	3859610	-							GUY23_RS17160	1482		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3858129	3859610	-	WP_166974729.1	WP_166974729.1		glutamate--cysteine ligase			GUY23_RS17160	1482	493	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3859780	3860952	+							GUY23_RS17165	1173		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3859780	3860952	+	WP_208085395.1	WP_208085395.1		M20 family metallopeptidase			GUY23_RS17165	1173	390	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3861267	3862307	-							GUY23_RS17170	1041		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3861267	3862307	-	WP_166974732.1	WP_166974732.1		FkbM family methyltransferase			GUY23_RS17170	1041	346	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3862470	3863594	+					menC		GUY23_RS17175	1125		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3862470	3863594	+	WP_166974736.1	WP_166974736.1		o-succinylbenzoate synthase	menC		GUY23_RS17175	1125	374	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3863728	3865308	-							GUY23_RS17180	1581		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3863728	3865308	-	WP_166974739.1	WP_166974739.1		DASS family sodium-coupled anion symporter			GUY23_RS17180	1581	526	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3865448	3866332	+							GUY23_RS17185	885		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3865448	3866332	+	WP_166974742.1	WP_166974742.1		LysR family transcriptional regulator			GUY23_RS17185	885	294	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3866543	3867652	+							GUY23_RS17190	1110		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3866543	3867652	+	WP_166974745.1	WP_166974745.1		tartrate dehydrogenase			GUY23_RS17190	1110	369	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3867754	3868662	-							GUY23_RS17195	909		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3867754	3868662	-	WP_166974748.1	WP_166974748.1		cation diffusion facilitator family transporter			GUY23_RS17195	909	302	
gene	pseudogene	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3869648	3870898	-							GUY23_RS17200	1251		partial;pseudo
CDS	without_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3869648	3870898	-				flotillin			GUY23_RS17200	1251		partial;pseudo
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3871102	3871554	-							GUY23_RS17205	453		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3871102	3871554	-	WP_166974754.1	WP_166974754.1		DUF3817 domain-containing protein			GUY23_RS17205	453	150	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3871818	3873926	-							GUY23_RS17210	2109		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3871818	3873926	-	WP_166974758.1	WP_166974758.1		M28 family peptidase			GUY23_RS17210	2109	702	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3874248	3875351	+							GUY23_RS17215	1104		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3874248	3875351	+	WP_228282507.1	WP_228282507.1		VIT1/CCC1 transporter family protein			GUY23_RS17215	1104	367	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3875348	3876235	+							GUY23_RS17220	888		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3875348	3876235	+	WP_166974764.1	WP_166974764.1		aminotransferase class IV			GUY23_RS17220	888	295	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3876327	3876527	-							GUY23_RS17225	201		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3876327	3876527	-	WP_166974767.1	WP_166974767.1		hypothetical protein			GUY23_RS17225	201	66	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3876783	3877082	+							GUY23_RS17230	300		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3876783	3877082	+	WP_166974770.1	WP_166974770.1		DUF4235 domain-containing protein			GUY23_RS17230	300	99	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3877237	3878025	-					aroD		GUY23_RS17235	789		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3877237	3878025	-	WP_166974773.1	WP_166974773.1		type I 3-dehydroquinate dehydratase	aroD		GUY23_RS17235	789	262	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3878091	3878885	+							GUY23_RS17240	795		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3878091	3878885	+	WP_166974776.1	WP_166974776.1		alpha/beta hydrolase			GUY23_RS17240	795	264	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3879246	3880556	+							GUY23_RS17245	1311		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3879246	3880556	+	WP_166974779.1	WP_166974779.1		glycine betaine/L-proline ABC transporter ATP-binding protein			GUY23_RS17245	1311	436	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3880556	3881461	+							GUY23_RS17250	906		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3880556	3881461	+	WP_166974782.1	WP_166974782.1		ABC transporter permease subunit			GUY23_RS17250	906	301	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3881521	3882429	+							GUY23_RS17255	909		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3881521	3882429	+	WP_166974785.1	WP_166974785.1		glycine betaine ABC transporter substrate-binding protein			GUY23_RS17255	909	302	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3882636	3883217	+							GUY23_RS17260	582		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3882636	3883217	+	WP_166974788.1	WP_166974788.1		methylated-DNA--[protein]-cysteine S-methyltransferase			GUY23_RS17260	582	193	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3883239	3884552	-							GUY23_RS17265	1314		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3883239	3884552	-	WP_228282508.1	WP_228282508.1		Dyp-type peroxidase			GUY23_RS17265	1314	437	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3884542	3885105	-							GUY23_RS17270	564		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3884542	3885105	-	WP_166974794.1	WP_166974794.1		copper chaperone PCu(A)C			GUY23_RS17270	564	187	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3885303	3885989	-							GUY23_RS17275	687		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3885303	3885989	-	WP_166974798.1	WP_166974798.1		hypothetical protein			GUY23_RS17275	687	228	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3886229	3886699	-							GUY23_RS17280	471		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3886229	3886699	-	WP_166974801.1	WP_166974801.1		isochorismatase family protein			GUY23_RS17280	471	156	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3886947	3888566	+							GUY23_RS17285	1620		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3886947	3888566	+	WP_228282509.1	WP_228282509.1		HNH endonuclease			GUY23_RS17285	1620	539	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3888673	3889953	-							GUY23_RS17290	1281		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3888673	3889953	-	WP_228282510.1	WP_228282510.1		amidohydrolase family protein			GUY23_RS17290	1281	426	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3889977	3890768	-							GUY23_RS17295	792		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3889977	3890768	-	WP_166974810.1	WP_166974810.1		DeoR/GlpR family DNA-binding transcription regulator			GUY23_RS17295	792	263	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3890811	3891842	-							GUY23_RS17300	1032		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3890811	3891842	-	WP_166974812.1	WP_166974812.1		class II fructose-bisphosphate aldolase			GUY23_RS17300	1032	343	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3891847	3893076	-							GUY23_RS17305	1230		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3891847	3893076	-	WP_166974815.1	WP_166974815.1		PfkB family carbohydrate kinase			GUY23_RS17305	1230	409	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3893073	3894197	-							GUY23_RS17310	1125		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3893073	3894197	-	WP_166974818.1	WP_166974818.1		ROK family protein			GUY23_RS17310	1125	374	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3894194	3895123	-							GUY23_RS17315	930		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3894194	3895123	-	WP_166974821.1	WP_166974821.1		sugar isomerase			GUY23_RS17315	930	309	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3895267	3897282	-							GUY23_RS17320	2016		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3895267	3897282	-	WP_166974824.1	WP_166974824.1		alpha/beta fold hydrolase			GUY23_RS17320	2016	671	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3897414	3898163	-							GUY23_RS17325	750		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3897414	3898163	-	WP_228282511.1	WP_228282511.1		hypothetical protein			GUY23_RS17325	750	249	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3898160	3899509	-							GUY23_RS17330	1350		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3898160	3899509	-	WP_166974827.1	WP_166974827.1		histidine kinase			GUY23_RS17330	1350	449	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3899506	3900258	-							GUY23_RS17335	753		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3899506	3900258	-	WP_166974831.1	WP_166974831.1		response regulator transcription factor			GUY23_RS17335	753	250	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3900248	3900643	-					mnhG		GUY23_RS17340	396		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3900248	3900643	-	WP_166974834.1	WP_166974834.1		monovalent cation/H(+) antiporter subunit G	mnhG		GUY23_RS17340	396	131	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3900633	3901274	-							GUY23_RS17345	642		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3900633	3901274	-	WP_166974837.1	WP_166974837.1		sodium:proton antiporter			GUY23_RS17345	642	213	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3901271	3901897	-							GUY23_RS17350	627		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3901271	3901897	-	WP_166974840.1	WP_166974840.1		Na+/H+ antiporter subunit E			GUY23_RS17350	627	208	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	3901897	3903477	-							GUY23_RS17355	1581		
