# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3476899	3478689	+						61006396	I6G59_RS15750	1791		old_locus_tag=I6G59_15750
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3476899	3478689	+	WP_095375959.1	WP_095375959.1		ABC transporter ATP-binding protein		61006396	I6G59_RS15750	1791	596	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3478839	3479867	-					ilvC	61006397	I6G59_RS15755	1029		old_locus_tag=I6G59_15755
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3478839	3479867	-	WP_063249084.1	WP_063249084.1		ketol-acid reductoisomerase	ilvC	61006397	I6G59_RS15755	1029	342	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3480028	3480540	-					ilvN	61006398	I6G59_RS15760	513		old_locus_tag=I6G59_15760
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3480028	3480540	-	WP_009378155.1	WP_009378155.1		acetolactate synthase small subunit	ilvN	61006398	I6G59_RS15760	513	170	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3480537	3482474	-						61006399	I6G59_RS15765	1938		old_locus_tag=I6G59_15765
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3480537	3482474	-	WP_095375960.1	WP_095375960.1		acetolactate synthase large subunit		61006399	I6G59_RS15765	1938	645	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3482846	3484696	+						61006400	I6G59_RS15770	1851		old_locus_tag=I6G59_15770
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3482846	3484696	+	WP_095375961.1	WP_095375961.1		ABC transporter ATP-binding protein/permease		61006400	I6G59_RS15770	1851	616	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3484693	3486561	+						61006401	I6G59_RS15775	1869		old_locus_tag=I6G59_15775
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3484693	3486561	+	WP_190247164.1	WP_190247164.1		ABC transporter ATP-binding protein/permease		61006401	I6G59_RS15775	1869	622	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3486753	3487760	-						61006402	I6G59_RS15780	1008		old_locus_tag=I6G59_15780
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3486753	3487760	-	WP_197931868.1	WP_197931868.1		hypothetical protein		61006402	I6G59_RS15780	1008	335	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3488087	3488677	-						61006403	I6G59_RS15785	591		old_locus_tag=I6G59_15785
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3488087	3488677	-	WP_119296427.1	WP_119296427.1		protein-L-isoaspartate carboxylmethyltransferase		61006403	I6G59_RS15785	591	196	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3488778	3489296	+						61006404	I6G59_RS15790	519		old_locus_tag=I6G59_15790
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3488778	3489296	+	WP_009379332.1	WP_009379332.1		adenine phosphoribosyltransferase		61006404	I6G59_RS15790	519	172	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3489616	3490437	+						61006405	I6G59_RS15795	822		old_locus_tag=I6G59_15795
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3489616	3490437	+	WP_101624823.1	WP_101624823.1		aldo/keto reductase		61006405	I6G59_RS15795	822	273	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3490663	3492351	-						61006406	I6G59_RS15800	1689		old_locus_tag=I6G59_15800
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3490663	3492351	-	WP_223289960.1	WP_223289960.1		ABC transporter family substrate-binding protein		61006406	I6G59_RS15800	1689	562	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3492398	3494503	-						61006407	I6G59_RS15805	2106		old_locus_tag=I6G59_15805
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3492398	3494503	-	WP_009379335.1	WP_009379335.1		ABC transporter ATP-binding protein		61006407	I6G59_RS15805	2106	701	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3494496	3495413	-						61006408	I6G59_RS15810	918		old_locus_tag=I6G59_15810
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3494496	3495413	-	WP_063249092.1	WP_063249092.1		ABC transporter permease		61006408	I6G59_RS15810	918	305	
gene	pseudogene	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3495415	3496398	-						61006409	I6G59_RS15815	984		pseudo;old_locus_tag=I6G59_15815
CDS	without_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3495415	3496398	-				ABC transporter permease		61006409	I6G59_RS15815	984		pseudo
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3496779	3497720	-						61006410	I6G59_RS15820	942		old_locus_tag=I6G59_15820
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3496779	3497720	-	WP_119296426.1	WP_119296426.1		D-2-hydroxyacid dehydrogenase family protein		61006410	I6G59_RS15820	942	313	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3497741	3499453	-					ilvD	61006411	I6G59_RS15825	1713		old_locus_tag=I6G59_15825
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3497741	3499453	-	WP_190247163.1	WP_190247163.1		dihydroxy-acid dehydratase	ilvD	61006411	I6G59_RS15825	1713	570	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3499600	3500547	-						61006412	I6G59_RS15830	948		old_locus_tag=I6G59_15830
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3499600	3500547	-	WP_131248125.1	WP_131248125.1		2-hydroxyacid dehydrogenase		61006412	I6G59_RS15830	948	315	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3500577	3501056	-						61006413	I6G59_RS15835	480		old_locus_tag=I6G59_15835
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3500577	3501056	-	WP_095375967.1	WP_095375967.1		MarR family transcriptional regulator		61006413	I6G59_RS15835	480	159	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3501059	3501766	-						61006414	I6G59_RS15840	708		old_locus_tag=I6G59_15840
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3501059	3501766	-	WP_009379346.1	WP_009379346.1		NAD(P)H-dependent oxidoreductase		61006414	I6G59_RS15840	708	235	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3501763	3502974	-						61006415	I6G59_RS15845	1212		old_locus_tag=I6G59_15845
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3501763	3502974	-	WP_009379347.1	WP_009379347.1		LLM class flavin-dependent oxidoreductase		61006415	I6G59_RS15845	1212	403	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3503332	3504273	-						61006416	I6G59_RS15850	942		old_locus_tag=I6G59_15850
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3503332	3504273	-	WP_144588201.1	WP_144588201.1		hypothetical protein		61006416	I6G59_RS15850	942	313	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3504906	3505619	-					cysE	61006417	I6G59_RS15855	714		old_locus_tag=I6G59_15855
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3504906	3505619	-	WP_063249097.1	WP_063249097.1		serine O-acetyltransferase	cysE	61006417	I6G59_RS15855	714	237	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3505751	3506680	-					cysK	61006418	I6G59_RS15860	930		old_locus_tag=I6G59_15860
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3505751	3506680	-	WP_095375970.1	WP_095375970.1		cysteine synthase A	cysK	61006418	I6G59_RS15860	930	309	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3507109	3507681	+					def	61006419	I6G59_RS15865	573		old_locus_tag=I6G59_15865
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3507109	3507681	+	WP_063249098.1	WP_063249098.1		peptide deformylase	def	61006419	I6G59_RS15865	573	190	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3507690	3508739	-						61006420	I6G59_RS15870	1050		old_locus_tag=I6G59_15870
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3507690	3508739	-	WP_223289959.1	WP_223289959.1		hypothetical protein		61006420	I6G59_RS15870	1050	349	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3508935	3510416	-					gatB	61006421	I6G59_RS15875	1482		old_locus_tag=I6G59_15875
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3508935	3510416	-	WP_095375971.1	WP_095375971.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB	61006421	I6G59_RS15875	1482	493	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3510413	3511912	-					gatA	61006422	I6G59_RS15880	1500		old_locus_tag=I6G59_15880
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3510413	3511912	-	WP_009379362.1	WP_009379362.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA	61006422	I6G59_RS15880	1500	499	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3511914	3512219	-					gatC	61006423	I6G59_RS15885	306		old_locus_tag=I6G59_15885
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3511914	3512219	-	WP_063249102.1	WP_063249102.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC	61006423	I6G59_RS15885	306	101	
gene	pseudogene	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3512523	3514733	-						61006424	I6G59_RS15890	2211		partial;pseudo;old_locus_tag=I6G59_15890
CDS	without_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3512523	3514733	-				molybdopterin-dependent oxidoreductase		61006424	I6G59_RS15890	2211		partial;pseudo
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3514747	3515217	-						61006425	I6G59_RS15895	471		old_locus_tag=I6G59_15895
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3514747	3515217	-	WP_009379366.1	WP_009379366.1		hypothetical protein		61006425	I6G59_RS15895	471	156	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3515332	3517491	-					ligA	61006426	I6G59_RS15900	2160		old_locus_tag=I6G59_15900
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3515332	3517491	-	WP_009379368.1	WP_009379368.1		NAD-dependent DNA ligase LigA	ligA	61006426	I6G59_RS15900	2160	719	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3517548	3518663	-						61006427	I6G59_RS15905	1116		old_locus_tag=I6G59_15905
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3517548	3518663	-	WP_167560015.1	WP_167560015.1		hypothetical protein		61006427	I6G59_RS15905	1116	371	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3518620	3520608	-						61006428	I6G59_RS15910	1989		old_locus_tag=I6G59_15910
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3518620	3520608	-	WP_197931869.1	WP_197931869.1		prolyl oligopeptidase family serine peptidase		61006428	I6G59_RS15910	1989	662	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3520650	3521822	-					mnmA	61006429	I6G59_RS15915	1173		old_locus_tag=I6G59_15915
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3520650	3521822	-	WP_009379371.1	WP_009379371.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA	61006429	I6G59_RS15915	1173	390	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3521819	3523030	-						61006430	I6G59_RS15920	1212		old_locus_tag=I6G59_15920
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3521819	3523030	-	WP_232252475.1	WP_232252475.1		cysteine desulfurase		61006430	I6G59_RS15920	1212	403	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3523147	3523497	+						61006431	I6G59_RS15925	351		old_locus_tag=I6G59_15925
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3523147	3523497	+	WP_009379374.1	WP_009379374.1		hypothetical protein		61006431	I6G59_RS15925	351	116	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3523545	3523955	+						61006432	I6G59_RS15930	411		old_locus_tag=I6G59_15930
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3523545	3523955	+	WP_051995567.1	WP_051995567.1		hypothetical protein		61006432	I6G59_RS15930	411	136	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3524022	3525755	-						61006433	I6G59_RS15935	1734		old_locus_tag=I6G59_15935
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3524022	3525755	-	WP_144588195.1	WP_144588195.1		hypothetical protein		61006433	I6G59_RS15935	1734	577	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3525815	3526738	-						61006434	I6G59_RS15940	924		old_locus_tag=I6G59_15940
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3525815	3526738	-	WP_144588193.1	WP_144588193.1		tetratricopeptide repeat protein		61006434	I6G59_RS15940	924	307	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3526761	3528353	-						61006435	I6G59_RS15945	1593		old_locus_tag=I6G59_15945
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3526761	3528353	-	WP_144588318.1	WP_144588318.1		hypothetical protein		61006435	I6G59_RS15945	1593	530	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3528586	3529203	+					orn	61006436	I6G59_RS15950	618		old_locus_tag=I6G59_15950
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3528586	3529203	+	WP_167560072.1	WP_167560072.1		oligoribonuclease	orn	61006436	I6G59_RS15950	618	205	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3529200	3530120	-						61006437	I6G59_RS15955	921		old_locus_tag=I6G59_15955
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3529200	3530120	-	WP_144588191.1	WP_144588191.1		hypothetical protein		61006437	I6G59_RS15955	921	306	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3530160	3530867	+						61006438	I6G59_RS15960	708		old_locus_tag=I6G59_15960
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3530160	3530867	+	WP_063249156.1	WP_063249156.1		DUF2993 domain-containing protein		61006438	I6G59_RS15960	708	235	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3530873	3531148	-						61006439	I6G59_RS15965	276		old_locus_tag=I6G59_15965
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3530873	3531148	-	WP_190247159.1	WP_190247159.1		hypothetical protein		61006439	I6G59_RS15965	276	91	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3531147	3531755	+						69065108	I6G59_RS18270	609		
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3531147	3531755	+	WP_232254098.1	WP_232254098.1		hypothetical protein		69065108	I6G59_RS18270	609	202	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3531838	3532119	+						69065109	I6G59_RS18275	282		
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3531838	3532119	+	WP_232254099.1	WP_232254099.1		hypothetical protein		69065109	I6G59_RS18275	282	93	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3532571	3533827	+						61006441	I6G59_RS15975	1257		old_locus_tag=I6G59_15975
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3532571	3533827	+	WP_081591027.1	WP_081591027.1		histidine kinase		61006441	I6G59_RS15975	1257	418	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3533824	3534468	+						61006442	I6G59_RS15980	645		old_locus_tag=I6G59_15980
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3533824	3534468	+	WP_009379395.1	WP_009379395.1		response regulator transcription factor		61006442	I6G59_RS15980	645	214	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3534620	3534985	+						61006443	I6G59_RS15985	366		old_locus_tag=I6G59_15985
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3534620	3534985	+	WP_063249157.1	WP_063249157.1		antitoxin		61006443	I6G59_RS15985	366	121	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3535221	3536555	+						61006444	I6G59_RS15990	1335		old_locus_tag=I6G59_15990
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3535221	3536555	+	WP_063249113.1	WP_063249113.1		glutaminase		61006444	I6G59_RS15990	1335	444	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3536683	3537495	+						61006445	I6G59_RS15995	813		old_locus_tag=I6G59_15995
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3536683	3537495	+	WP_190247158.1	WP_190247158.1		siderophore-interacting protein		61006445	I6G59_RS15995	813	270	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3537550	3539715	-						61006446	I6G59_RS16000	2166		old_locus_tag=I6G59_16000
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3537550	3539715	-	WP_223289956.1	WP_223289956.1		choice-of-anchor I family protein		61006446	I6G59_RS16000	2166	721	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3539912	3540862	-						61006447	I6G59_RS16005	951		old_locus_tag=I6G59_16005
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3539912	3540862	-	WP_101624954.1	WP_101624954.1		dihydrodipicolinate synthase family protein		61006447	I6G59_RS16005	951	316	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3540859	3541755	-						61006448	I6G59_RS16010	897		old_locus_tag=I6G59_16010
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3540859	3541755	-	WP_190247157.1	WP_190247157.1		ribokinase		61006448	I6G59_RS16010	897	298	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3541818	3542486	+						61006449	I6G59_RS16015	669		old_locus_tag=I6G59_16015
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3541818	3542486	+	WP_190247156.1	WP_190247156.1		DUF1345 domain-containing protein		61006449	I6G59_RS16015	669	222	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3542513	3542926	-						61006450	I6G59_RS16020	414		old_locus_tag=I6G59_16020
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3542513	3542926	-	WP_063249117.1	WP_063249117.1		VOC family protein		61006450	I6G59_RS16020	414	137	
gene	tRNA	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3543145	3543217	-						61006451	I6G59_RS16025	73		old_locus_tag=I6G59_16025
tRNA		GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3543145	3543217	-				tRNA-His		61006451	I6G59_RS16025	73		anticodon=GTG
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3543442	3545241	+						61006452	I6G59_RS16030	1800		old_locus_tag=I6G59_16030
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3543442	3545241	+	WP_190247154.1	WP_190247154.1		hypothetical protein		61006452	I6G59_RS16030	1800	599	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3545350	3546891	+						61006453	I6G59_RS16035	1542		old_locus_tag=I6G59_16035
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3545350	3546891	+	WP_197931870.1	WP_197931870.1		hypothetical protein		61006453	I6G59_RS16035	1542	513	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3547065	3547352	+						61006454	I6G59_RS16040	288		old_locus_tag=I6G59_16040
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3547065	3547352	+	WP_009379411.1	WP_009379411.1		DUF3618 domain-containing protein		61006454	I6G59_RS16040	288	95	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3547345	3547665	+						61006455	I6G59_RS16045	321		old_locus_tag=I6G59_16045
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3547345	3547665	+	WP_197931871.1	WP_197931871.1		co-chaperone GroES		61006455	I6G59_RS16045	321	106	
gene	tRNA	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3547768	3547843	+						61006456	I6G59_RS16050	76		old_locus_tag=I6G59_16050
tRNA		GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3547768	3547843	+				tRNA-Lys		61006456	I6G59_RS16050	76		anticodon=CTT
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3548262	3548507	+						61006457	I6G59_RS16055	246		old_locus_tag=I6G59_16055
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3548262	3548507	+	WP_197931872.1	WP_197931872.1		helix-turn-helix transcriptional regulator		61006457	I6G59_RS16055	246	81	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3548504	3549241	+						61006458	I6G59_RS16060	738		old_locus_tag=I6G59_16060
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3548504	3549241	+	WP_197931873.1	WP_197931873.1		hypothetical protein		61006458	I6G59_RS16060	738	245	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3549231	3549617	+						61006459	I6G59_RS16065	387		old_locus_tag=I6G59_16065
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3549231	3549617	+	WP_197931874.1	WP_197931874.1		hypothetical protein		61006459	I6G59_RS16065	387	128	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3549617	3549940	+						61006460	I6G59_RS16070	324		old_locus_tag=I6G59_16070
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3549617	3549940	+	WP_197931875.1	WP_197931875.1		hypothetical protein		61006460	I6G59_RS16070	324	107	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550048	3550287	+						61006461	I6G59_RS16075	240		old_locus_tag=I6G59_16075
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550048	3550287	+	WP_197931876.1	WP_197931876.1		hypothetical protein		61006461	I6G59_RS16075	240	79	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550284	3550637	+						61006462	I6G59_RS16080	354		old_locus_tag=I6G59_16080
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550284	3550637	+	WP_197931877.1	WP_197931877.1		hypothetical protein		61006462	I6G59_RS16080	354	117	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550640	3550984	+						61006463	I6G59_RS16085	345		old_locus_tag=I6G59_16085
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550640	3550984	+	WP_197931878.1	WP_197931878.1		hypothetical protein		61006463	I6G59_RS16085	345	114	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550978	3551829	+						61006464	I6G59_RS16090	852		old_locus_tag=I6G59_16090
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3550978	3551829	+	WP_197931879.1	WP_197931879.1		hypothetical protein		61006464	I6G59_RS16090	852	283	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3551826	3552134	+						61006465	I6G59_RS16095	309		old_locus_tag=I6G59_16095
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3551826	3552134	+	WP_197931880.1	WP_197931880.1		hypothetical protein		61006465	I6G59_RS16095	309	102	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3552131	3552280	+						61006466	I6G59_RS16100	150		old_locus_tag=I6G59_16100
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3552131	3552280	+	WP_197931881.1	WP_197931881.1		hypothetical protein		61006466	I6G59_RS16100	150	49	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3552447	3552728	+						61006467	I6G59_RS16105	282		old_locus_tag=I6G59_16105
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3552447	3552728	+	WP_197931882.1	WP_197931882.1		hypothetical protein		61006467	I6G59_RS16105	282	93	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	3552734	3553567	+						61006468	I6G59_RS16110	834		old_locus_tag=I6G59_16110
